day,timestamp,P,Q,ET,L,S
365,30-Nov-2017,0,0,0,0,36.635312
366,01-Dec-2017,0.59799545186568,0.572395451865569,0.0316799999999944,0.0288000000000181,36.583664
367,02-Dec-2017,0.59799545186568,0.572395451865569,0.0622400000000027,0.0575999999999937,36.530608
368,03-Dec-2017,0.59799545186568,0.572395451865569,0.103999999999999,0.0865599999999915,36.462544
369,04-Dec-2017,1.89505600943309,1.4758560094331,0.125599999999991,0.212000000000003,36.682208
370,05-Dec-2017,4.28914343468369,3.34354343468368,0.161120000000011,0.556960000000004,36.843056
371,06-Dec-2017,4.39021308852019,3.36781308852013,0.321600000000004,0.587360000000004,36.78408
372,07-Dec-2017,5.48723995620308,4.14483995620314,0.604320000000001,0.675200000000004,36.742528
373,08-Dec-2017,8.8793902130884,6.87459021308847,0.742080000000016,1.07584,36.805408
374,09-Dec-2017,10.8755158763581,8.83871587635817,0.817439999999991,1.10512,36.713136
375,10-Dec-2017,16.3627558325612,10.3755558325612,0.894720000000007,1.13264000000001,36.648752
376,11-Dec-2017,19.5548723995619,14.001272399562,0.922720000000012,1.54352,36.855824
377,12-Dec-2017,21.7510317527163,18.0150317527163,0.976640000000003,1.85664,36.994544
378,13-Dec-2017,24.3451528678514,18.8971528678515,1.04032000000001,1.88592000000001,36.93656
379,14-Dec-2017,30.0324265139391,24.2052265139391,1.07183999999999,2.67631999999999,37.076464
380,15-Dec-2017,30.8304556556893,24.7584556556894,1.08,2.79455999999998,37.18128
381,16-Dec-2017,31.3294870715069,25.2494870715068,1.09151999999999,2.88511999999996,37.265328
382,17-Dec-2017,32.4265139391897,25.8329139391897,1.14048000000001,2.91455999999998,37.20784
383,18-Dec-2017,32.4265139391897,25.8329139391897,1.17136000000001,2.94239999999999,37.158896
384,19-Dec-2017,32.7276172829108,26.0156172829108,1.18256000000001,2.97216000000002,37.125936
385,20-Dec-2017,33.0266150088436,26.9706150088436,1.19743999999999,3.01136000000001,37.211408
386,21-Dec-2017,34.8227069822285,29.6019069822286,1.21328,3.27199999999996,37.33472
387,22-Dec-2017,34.8227069822285,29.6019069822286,1.24000000000001,3.30159999999995,37.29752
388,23-Dec-2017,34.8227069822285,29.6019069822286,1.27248,3.33135999999998,37.26128
389,24-Dec-2017,34.8227069822285,29.6019069822286,1.33759999999999,3.36127999999997,37.206176
390,25-Dec-2017,34.8227069822285,29.6019069822286,1.49408,3.38944000000002,37.031664
391,26-Dec-2017,35.2206687442095,29.8302687442095,1.63615999999999,3.42448,36.999104
392,27-Dec-2017,35.2206687442095,29.8302687442095,1.72064,3.45424,36.901856
393,28-Dec-2017,35.2206687442095,29.8302687442095,1.76736,3.48416,36.831888
394,29-Dec-2017,35.2206687442095,29.8302687442095,1.83951999999999,3.51407999999999,36.739328
395,30-Dec-2017,38.4148909289987,32.2964909289986,1.91423999999999,3.79631999999998,37.030544
396,31-Dec-2017,39.7119514865662,33.2191514865662,1.94240000000001,3.96703999999997,37.198784
397,01-Jan-2018,39.7119514865662,33.2191514865662,2.09088,3.99552000000001,37.073776
398,02-Jan-2018,44.6011959909038,37.2219959909037,2.14864,4.61343999999998,37.214368
399,03-Jan-2018,60.0669586456666,50.3149586456666,2.268,6.78527999999996,37.323024
400,04-Jan-2018,61.3640192032342,51.2760192032343,2.39503999999999,6.99199999999996,37.339904
401,05-Jan-2018,62.3620820348689,51.990882034869,2.49455999999999,7.11007999999995,37.389376
402,06-Jan-2018,62.3620820348689,51.990882034869,2.5368,7.14031999999996,37.32648
403,07-Jan-2018,62.3620820348689,51.990882034869,2.64479999999999,7.17055999999998,37.196192
404,08-Jan-2018,62.3620820348689,51.990882034869,2.76895999999999,7.20095999999997,37.05488
405,09-Jan-2018,62.3620820348689,51.990882034869,2.92896,7.23135999999997,36.9028
406,10-Jan-2018,62.3620820348689,51.990882034869,2.94575999999999,7.26175999999997,36.863776
407,11-Jan-2018,66.5522614335046,55.3282614335046,2.95536000000001,7.67807999999998,37.181088
408,12-Jan-2018,66.5522614335046,55.3282614335046,2.99728,7.70863999999997,37.119536
409,13-Jan-2018,66.5522614335046,55.3282614335046,3.15151999999999,7.73903999999996,36.985104
410,14-Jan-2018,66.5522614335046,55.3282614335046,3.22575999999999,7.76959999999995,36.892672
411,15-Jan-2018,66.5522614335046,55.3282614335046,3.31936,7.79999999999997,36.798128
412,16-Jan-2018,72.5385328055252,60.1577328055251,3.37392000000001,8.51055999999996,37.117152
413,17-Jan-2018,75.6316853364778,61.6796853364777,3.4032,8.54095999999996,37.069808
414,18-Jan-2018,81.7190263623347,67.5542263623348,3.44736,9.42079999999999,37.262928
415,19-Jan-2018,83.713046407816,69.5562464078161,3.47104,9.69759999999999,37.410048
416,20-Jan-2018,83.8141160616525,69.5853160616525,3.48128000000001,9.72831999999997,37.375392
417,21-Jan-2018,83.8141160616525,69.5869160616525,3.49311999999999,9.75903999999997,37.336256
418,22-Jan-2018,83.8141160616525,69.5869160616525,3.57343999999999,9.78975999999996,37.25944
419,23-Jan-2018,84.1131137875852,69.7099137875853,3.59392000000001,9.82047999999998,37.222128
420,24-Jan-2018,85.210140655268,70.8517406552681,3.66416,9.92575999999998,37.412576
421,25-Jan-2018,91.49751537101,76.0671153710098,3.70063999999999,10.7896,37.55472
422,26-Jan-2018,95.5887307335972,79.4271307335972,3.71567999999999,11.3728,37.665776
423,27-Jan-2018,95.5887307335972,79.4271307335972,3.81936,11.40384,37.549392
424,28-Jan-2018,96.3867598753474,79.9675598753474,3.99328000000001,11.49824,37.572512
425,29-Jan-2018,100.176871894214,83.0680718942137,4.13679999999999,11.99376,37.633696
426,30-Jan-2018,100.176871894214,83.0680718942137,4.31968000000001,12.0246399999999,37.430176
427,31-Jan-2018,105.965215194138,87.8500151941379,4.44159999999999,12.77152,37.522144
428,01-Feb-2018,106.064179230186,87.8737792301861,4.60640000000001,12.80384,37.416496
429,02-Feb-2018,106.165248884023,87.8980488840225,4.75104,12.83616,37.327248
430,03-Feb-2018,108.060304893456,89.7371048934558,4.81728,12.8673599999999,37.247184
431,04-Feb-2018,108.060304893456,89.7371048934558,4.92928000000001,12.89856,37.128672
432,05-Feb-2018,108.060304893456,89.7371048934558,5.02415999999999,12.9296,37.0164
433,06-Feb-2018,108.060304893456,89.7371048934558,5.12256000000001,12.9608,36.905536
434,07-Feb-2018,108.060304893456,89.7371048934558,5.18912,12.992,36.81696
435,08-Feb-2018,108.060304893456,89.7371048934558,5.22815999999999,13.0232,36.748064
436,09-Feb-2018,108.060304893456,89.7371048934558,5.26832,13.05424,36.681888
437,10-Feb-2018,108.060304893456,89.7371048934558,5.324,13.08544,36.612448
438,11-Feb-2018,109.258401414975,90.7304014149752,5.37872000000002,13.11648,36.559968
439,12-Feb-2018,109.258401414975,90.7304014149752,5.39584000000001,13.14768,36.516608
440,13-Feb-2018,109.258401414975,90.7304014149752,5.43087999999999,13.17712,36.459408
441,14-Feb-2018,109.258401414975,90.7304014149752,5.45616,13.208,36.406128
442,15-Feb-2018,109.258401414975,90.7304014149752,5.53392000000001,13.2392,36.334704
443,16-Feb-2018,109.258401414975,90.7304014149752,5.58352000000001,13.27008,36.262608
444,17-Feb-2018,109.258401414975,90.7304014149752,5.61104,13.30112,36.207696
445,18-Feb-2018,109.258401414975,90.7304014149752,5.64928,13.332,36.142624
446,19-Feb-2018,109.258401414975,90.7304014149752,5.70847999999999,13.36304,36.058816
447,20-Feb-2018,109.258401414975,90.7304014149752,5.75312000000001,13.39216,35.9848
448,21-Feb-2018,109.258401414975,90.7304014149752,5.7864,13.42304,35.922224
449,22-Feb-2018,109.258401414975,90.7304014149752,5.83040000000001,13.4536,35.8532
450,23-Feb-2018,109.258401414975,90.7304014149752,5.85759999999999,13.48416,35.798544
451,24-Feb-2018,109.258401414975,90.7304014149752,5.88079999999999,13.51472,35.746672
452,25-Feb-2018,109.258401414975,90.7304014149752,5.9016,13.54512,35.696704
453,26-Feb-2018,109.258401414975,90.7304014149752,5.91792,13.57552,35.650304
454,27-Feb-2018,109.258401414975,90.7304014149752,5.93472000000001,13.60576,35.604096
455,28-Feb-2018,109.258401414975,90.7304014149752,5.94959999999999,13.63616,35.559632
456,01-Mar-2018,109.258401414975,90.7304014149752,5.96288,13.66608,35.516832
457,02-Mar-2018,109.258401414975,90.7304014149752,5.97536000000001,13.69632,35.474704
458,03-Mar-2018,109.258401414975,90.7304014149752,5.9872,13.72608,35.4332
459,04-Mar-2018,109.258401414975,90.7304014149752,6.00048,13.75616,35.390272
460,05-Mar-2018,109.357365451023,90.7541654510233,6.06015999999998,13.78592,35.369312
461,06-Mar-2018,112.949549397793,92.8647493977932,6.13791999999999,13.81584,35.314416
462,07-Mar-2018,116.141665964794,95.2584659647941,6.18064000000001,13.8456,35.273344
463,08-Mar-2018,119.434852185631,98.6396521856311,6.28,13.92544,36.166288
464,09-Mar-2018,123.227069822286,102.148669822286,6.40784000000001,14.20768,36.633632
465,10-Mar-2018,125.221089867767,104.113889867767,6.51248000000001,14.3944,36.84224
466,11-Mar-2018,125.221089867767,104.113889867767,6.7192,14.42432,36.678176
467,12-Mar-2018,132.506527415144,110.136927415144,6.8304,15.23312,36.920656
468,13-Mar-2018,134.500547460625,111.652547460625,7.08287999999999,15.4776,36.949808
469,14-Mar-2018,134.70058115051,111.71498115051,7.28576,15.5097599999999,36.857408
470,15-Mar-2018,134.70058115051,111.71498115051,7.51952,15.53984,36.634992
471,16-Mar-2018,135.100648530279,112.070248530279,7.67792,15.56976,36.48168
472,17-Mar-2018,135.100648530279,112.070248530279,7.83423999999999,15.59968,36.32168
473,18-Mar-2018,135.100648530279,112.070248530279,7.95152,15.6296,36.181152
474,19-Mar-2018,135.100648530279,112.070248530279,8.09552000000001,15.65968,36.011376
475,20-Mar-2018,136.197675397962,113.047275397962,8.15615999999999,15.688,35.94208
476,21-Mar-2018,136.197675397962,113.048875397962,8.31856000000001,15.71792,35.805888
477,22-Mar-2018,139.490861618799,115.370861618799,8.44976,15.83392,36.461712
478,23-Mar-2018,140.189926724501,115.762726724501,8.55503999999999,15.89536,36.601056
479,24-Mar-2018,140.189926724501,115.762726724501,8.74048000000001,15.92528,36.441696
480,25-Mar-2018,140.189926724501,115.762726724501,8.98848,15.9536,36.204016
481,26-Mar-2018,140.189926724501,115.762726724501,9.13296,15.98352,36.03872
482,27-Mar-2018,140.189926724501,115.762726724501,9.28608000000001,16.01344,35.860688
483,28-Mar-2018,145.47713299082,118.84033299082,9.35328,16.04336,35.8048
484,29-Mar-2018,148.271287795839,122.660087795839,9.52064,16.14656,36.428336
485,30-Mar-2018,148.271287795839,122.855287795839,9.72815999999999,16.17504,36.232912
486,31-Mar-2018,150.766444874926,124.676844874926,9.83775999999999,16.31392,36.559968
487,01-Apr-2018,152.461467194475,126.338267194475,9.9472,16.344,36.468944
488,02-Apr-2018,152.461467194475,126.338267194475,10.27184,16.37232,36.204112
489,03-Apr-2018,154.25755916786,127.57755916786,10.74944,16.42368,36.246192
490,04-Apr-2018,156.352648867178,129.080648867178,11.38816,16.48432,36.141696
491,05-Apr-2018,156.552682557062,129.130282557062,11.79072,16.51424,35.846576
492,06-Apr-2018,156.552682557062,129.130282557062,12.13072,16.54272,35.48336
493,07-Apr-2018,156.552682557062,129.130282557062,12.51472,16.5696,35.075296
494,08-Apr-2018,156.552682557062,129.130282557062,12.8536,16.59632,34.711488
495,09-Apr-2018,156.552682557062,129.130282557062,13.10928,16.62304,34.429776
496,10-Apr-2018,156.552682557062,129.130282557062,13.40672,16.6496,34.106848
497,11-Apr-2018,156.65164659311,129.15404659311,13.69648,16.67776,33.8596
498,12-Apr-2018,156.65164659311,129.15404659311,13.94176,16.70432,33.590272
499,13-Apr-2018,171.620483449844,141.103683449844,14.55168,17.14768,35.554848
500,14-Apr-2018,184.690053061568,151.826053061568,15.02336,18.4224,36.117632
501,15-Apr-2018,184.690053061568,151.826053061568,15.41648,18.50064,35.667984
502,16-Apr-2018,187.585277520424,153.836477520424,15.76432,18.60448,36.037584
503,17-Apr-2018,187.585277520424,153.836477520424,16.2784,18.63104,35.557792
504,18-Apr-2018,187.585277520424,153.836477520424,16.68624,18.65744,35.132
505,19-Apr-2018,187.585277520424,153.836477520424,17.04624,18.68576,34.74992
506,20-Apr-2018,187.585277520424,153.836477520424,17.424,18.7104,34.348816
507,21-Apr-2018,187.585277520424,153.836477520424,17.7728,18.73664,33.976208
508,22-Apr-2018,187.585277520424,153.836477520424,18.0744,18.76288,33.649984
509,23-Apr-2018,187.684241556473,153.860241556473,18.32416,18.78928,33.443568
510,24-Apr-2018,187.783205592521,153.884005592521,18.49328,18.8168,33.319904
511,25-Apr-2018,189.181335803925,154.611735803925,18.8424,18.84944,33.612112
512,26-Apr-2018,191.575423229175,156.185023229175,19.24,18.90784,33.951488
513,27-Apr-2018,191.575423229175,156.185023229175,19.55952,18.93408,33.622
514,28-Apr-2018,191.575423229175,156.185023229175,19.91152,18.96,33.250912
515,29-Apr-2018,191.575423229175,156.185023229175,20.24288,18.98416,32.898
516,30-Apr-2018,191.575423229175,156.185023229175,20.50768,19.01024,32.610096
517,01-May-2018,191.575423229175,156.185023229175,20.75344,19.03584,32.340736
518,02-May-2018,191.575423229175,156.185023229175,20.88336,19.06144,32.1852
519,03-May-2018,191.575423229175,156.185023229175,21.08432,19.0872,31.960384
520,04-May-2018,191.575423229175,156.185023229175,21.26048,19.11104,31.760368
521,05-May-2018,191.575423229175,156.185023229175,21.412,19.13504,31.584992
522,06-May-2018,191.575423229175,156.185023229175,21.5464,19.16032,31.427168
523,07-May-2018,191.575423229175,156.185023229175,21.67008,19.184,31.280128
524,08-May-2018,191.575423229175,156.185023229175,21.78512,19.20768,31.141584
525,09-May-2018,191.77545691906,156.23305691906,21.91248,19.2312,31.12848
526,10-May-2018,197.561694601196,160.267294601196,22.72832,19.31328,31.998736
527,11-May-2018,197.561694601196,160.267294601196,22.84272,19.34144,31.85696
528,12-May-2018,197.561694601196,160.267294601196,23.08432,19.36496,31.590528
529,13-May-2018,197.561694601196,160.267294601196,23.36704,19.38816,31.28448
530,14-May-2018,197.561694601196,160.267294601196,23.5992,19.41152,31.028992
531,15-May-2018,204.847132148572,165.575132148573,24.38784,19.5224,32.107664
532,16-May-2018,204.847132148572,165.575132148573,24.7688,19.5472,31.702448
533,17-May-2018,204.847132148572,165.575132148573,25.12256,19.5704,31.324704
534,18-May-2018,204.847132148572,165.575132148573,25.27136,19.59664,31.149664
535,19-May-2018,204.847132148572,165.575132148573,25.57264,19.61968,30.825248
536,20-May-2018,204.847132148572,165.575132148573,25.82752,19.64256,30.54736
537,21-May-2018,204.847132148572,165.575132148573,26.02896,19.6672,30.322928
538,22-May-2018,204.847132148572,165.575132148573,26.1928,19.69008,30.135776
539,23-May-2018,204.847132148572,165.575132148573,26.34496,19.71264,29.960432
540,24-May-2018,204.847132148572,165.575132148573,26.46016,19.73696,29.821888
541,25-May-2018,204.847132148572,165.575132148573,26.55392,19.75952,29.704496
542,26-May-2018,204.847132148572,165.575132148573,26.63776,19.78368,29.59704
543,27-May-2018,204.847132148572,165.575132148573,26.70656,19.80784,29.503968
544,28-May-2018,204.847132148572,165.575132148573,26.77136,19.83168,29.41496
545,29-May-2018,204.847132148572,165.575132148573,26.8296,19.85712,29.332368
546,30-May-2018,204.847132148572,165.575132148573,26.88352,19.88112,29.254032
547,31-May-2018,204.847132148572,165.575132148573,26.92816,19.9048,29.184672
548,01-Jun-2018,206.742188158006,166.447788158006,27.35616,19.93152,29.744736
549,02-Jun-2018,206.742188158006,166.447788158006,27.58624,19.9552,29.493744
550,03-Jun-2018,206.742188158006,166.447788158006,27.7232,19.97872,29.334032
551,04-Jun-2018,206.742188158006,166.447788158006,27.8304,20.00224,29.203808
552,05-Jun-2018,206.742188158006,166.447788158006,27.88576,20.02736,29.12416
553,06-Jun-2018,206.742188158006,166.447788158006,27.95952,20.05232,29.026768
554,07-Jun-2018,206.742188158006,166.447788158006,28.03216,20.07552,28.930752
555,08-Jun-2018,206.742188158006,166.447788158006,28.09344,20.09872,28.845792
556,09-Jun-2018,206.742188158006,166.447788158006,28.15168,20.12352,28.763792
557,10-Jun-2018,207.441253263708,166.618853263708,28.38304,20.14832,29.017136
558,11-Jun-2018,207.441253263708,166.618853263708,28.52128,20.1712,28.862016
559,12-Jun-2018,207.441253263708,166.618853263708,28.61888,20.19424,28.744144
560,13-Jun-2018,207.441253263708,166.618853263708,28.66208,20.22032,28.678176
561,14-Jun-2018,207.441253263708,166.618853263708,28.72736,20.2432,28.590832
562,15-Jun-2018,207.441253263708,166.618853263708,28.764,20.26752,28.530784
563,16-Jun-2018,207.441253263708,166.618853263708,28.80624,20.29168,28.465184
564,17-Jun-2018,207.441253263708,166.618853263708,28.86112,20.316,28.387504
565,18-Jun-2018,207.441253263708,166.618853263708,28.90208,20.34016,28.3231024
566,19-Jun-2018,207.441253263708,166.618853263708,28.94064,20.36432,28.2611392
567,20-Jun-2018,207.441253263708,166.618853263708,28.97712,20.38672,28.2010384
568,21-Jun-2018,209.635306999074,167.760106999073,29.30672,20.41664,28.893088
569,22-Jun-2018,214.625621157247,171.342421157248,29.97216,20.49888,29.5584
570,23-Jun-2018,217.916701760296,173.628701760296,30.58736,20.56368,29.881728
571,24-Jun-2018,220.112861113451,175.095261113451,31.04656,20.61632,30.06416
572,25-Jun-2018,220.112861113451,175.095261113451,31.38448,20.63888,29.719664
573,26-Jun-2018,220.112861113451,175.095261113451,31.6896,20.66112,29.398112
574,27-Jun-2018,220.112861113451,175.095261113451,32.004,20.68368,29.065536
575,28-Jun-2018,220.112861113451,175.095261113451,32.25776,20.70448,28.792272
576,29-Jun-2018,220.112861113451,175.095261113451,32.51488,20.72672,28.515376
577,30-Jun-2018,220.112861113451,175.095261113451,32.69168,20.74896,28.31784
578,01-Jul-2018,220.112861113451,175.095261113451,32.82368,20.7712,28.16424
579,02-Jul-2018,220.112861113451,175.095261113451,32.92848,20.79328,28.037904
580,03-Jul-2018,220.112861113451,175.095261113451,33.02464,20.81536,27.920496
581,04-Jul-2018,220.112861113451,175.095261113451,33.10768,20.83744,27.8156
582,05-Jul-2018,220.112861113451,175.095261113451,33.1792,20.85936,27.721728
583,06-Jul-2018,220.112861113451,175.095261113451,33.21824,20.88272,27.659504
584,07-Jul-2018,220.112861113451,175.095261113451,33.2736,20.90608,27.58184
585,08-Jul-2018,220.112861113451,175.095261113451,33.31824,20.92944,27.51464
586,09-Jul-2018,220.112861113451,175.095261113451,33.36128,20.9512,27.448992
587,10-Jul-2018,220.811926219153,175.263126219153,33.51888,20.9744,27.779584
588,11-Jul-2018,235.877621494146,187.264821494146,34.23984,21.14304,29.975184
589,12-Jul-2018,273.993514697212,219.372714697212,34.94976,22.63488,33.771248
590,13-Jul-2018,274.09247873326,219.39647873326,35.4528,22.83344,33.141184
591,14-Jul-2018,274.09247873326,219.39647873326,36.00832,22.94192,32.48032
592,15-Jul-2018,274.09247873326,219.39647873326,36.52944,22.97984,31.925168
593,16-Jul-2018,274.09247873326,219.39647873326,36.97424,22.99984,31.461328
594,17-Jul-2018,274.09247873326,219.39647873326,37.37536,23.01968,31.041312
595,18-Jul-2018,274.09247873326,219.39647873326,37.71024,23.03968,30.687664
596,19-Jul-2018,274.09247873326,219.39647873326,37.90784,23.06096,30.469328
597,20-Jul-2018,274.09247873326,219.39647873326,38.14736,23.08224,30.21016
598,21-Jul-2018,274.09247873326,219.39647873326,38.38352,23.10176,29.95456
599,22-Jul-2018,274.09247873326,219.39647873326,38.53424,23.12304,29.783424
600,23-Jul-2018,274.09247873326,219.39647873326,38.684,23.14256,29.61456
601,24-Jul-2018,274.09247873326,219.39647873326,38.80336,23.16192,29.476
602,25-Jul-2018,274.09247873326,219.39647873326,38.9168,23.18128,29.34336
603,26-Jul-2018,274.09247873326,219.39647873326,39.03072,23.20064,29.210304
604,27-Jul-2018,274.09247873326,219.39647873326,39.12928,23.22,29.092272
605,28-Jul-2018,289.459277351975,231.347277351975,40.32208,23.38368,31.152448
606,29-Jul-2018,290.356270529773,231.759470529773,40.83056,23.44128,31.053872
607,30-Jul-2018,290.356270529773,231.759470529773,41.27232,23.46032,30.598096
608,31-Jul-2018,290.356270529773,231.759470529773,41.58368,23.48112,30.269824
609,01-Aug-2018,290.356270529773,231.759470529773,41.84464,23.50176,29.990368
610,02-Aug-2018,290.356270529773,231.759470529773,42.03664,23.5224,29.778448
611,03-Aug-2018,290.356270529773,231.759470529773,42.29488,23.54144,29.501936
612,04-Aug-2018,290.356270529773,231.759470529773,42.4752,23.56192,29.302464
613,05-Aug-2018,290.356270529773,231.759470529773,42.67664,23.58064,29.081936
614,06-Aug-2018,290.356270529773,231.759470529773,42.87888,23.60096,28.860976
615,07-Aug-2018,290.356270529773,231.759470529773,42.99376,23.61968,28.726848
616,08-Aug-2018,290.356270529773,231.759470529773,43.12016,23.63984,28.580992
617,09-Aug-2018,291.156405289312,231.964405289312,43.45392,23.66016,28.805232
618,10-Aug-2018,291.156405289312,231.964405289312,43.60592,23.68032,28.63904
619,11-Aug-2018,291.156405289312,231.964405289312,43.7128,23.70032,28.514896
620,12-Aug-2018,291.156405289312,231.964405289312,43.82528,23.72032,28.384768
621,13-Aug-2018,291.156405289312,231.964405289312,43.90912,23.74032,28.282048
622,14-Aug-2018,291.554367051293,232.059967051293,44.0456,23.76016,28.411296
